Score Diff      Team 1  Team 2  W       L       FG%     3P%     FT%     FTA/G   PF/G    2P Rank 2P% Rank        DRB Rank        STL Rank        PF Rank OPP DRB/G       OPP AST/G       OPP PTS/G       OPP 2PTA%       OPP 2P Rank     OPP 3P Rank     OPP 3PA Rank    OPP FT Rank     OPP FT% Rank    OPP ORB Rank    OPP DRB Rank    OPP BLK Rank    OPP PTS Rank    OPP PTS/G Rank  DIFF TOV Rank   DIFF PTS/G Rank SRS     ORtg    Years Exp
3	18 Texas Tech	18 Florida	0.596	0.421	0.643	0.643	0.455	0.610	0.547	0.224	0.270	0.328	0.431	0.672	0.212	0.389	0.385	0.341	0.369	0.619	0.755	0.653	0.252	0.519	0.328	0.748	0.548	0.386	0.805	0.605	0.537	0.473	0.395
-3	18 Butler	18 Purdue	0.309	0.684	0.398	0.398	0.606	0.315	0.683	0.437	0.496	0.624	0.397	0.660	0.644	0.548	0.681	0.396	0.368	0.628	0.452	0.893	0.904	0.128	0.584	0.746	0.585	0.724	0.541	0.376	0.412	0.352	0.368
3	18 Purdue	18 Butler	0.691	0.316	0.602	0.602	0.394	0.685	0.317	0.563	0.504	0.376	0.603	0.340	0.356	0.452	0.319	0.604	0.632	0.372	0.548	0.107	0.096	0.872	0.416	0.254	0.415	0.276	0.459	0.624	0.588	0.648	0.632
12	18 Villanova	18 West Virginia	0.643	0.342	0.826	0.826	0.542	0.404	0.125	0.467	0.110	0.358	0.536	0.385	0.438	0.565	0.515	0.594	0.867	0.440	0.635	0.340	0.725	0.506	0.530	0.223	0.579	0.521	0.494	0.447	0.591	0.704	0.473
-12	18 West Virginia	18 Villanova	0.357	0.658	0.174	0.174	0.458	0.596	0.875	0.533	0.890	0.642	0.464	0.615	0.562	0.435	0.485	0.406	0.133	0.560	0.365	0.660	0.275	0.494	0.470	0.777	0.421	0.479	0.506	0.553	0.409	0.296	0.527
13	18 Texas Tech	18 Purdue	0.405	0.579	0.332	0.332	0.375	0.592	0.665	0.459	0.679	0.547	0.313	0.706	0.505	0.358	0.477	0.373	0.237	0.489	0.538	0.928	0.600	0.486	0.510	0.836	0.461	0.489	0.756	0.609	0.445	0.292	0.342
-13	18 Purdue	18 Texas Tech	0.595	0.421	0.668	0.668	0.625	0.408	0.335	0.541	0.321	0.453	0.687	0.294	0.495	0.642	0.523	0.627	0.763	0.511	0.462	0.072	0.400	0.514	0.490	0.164	0.539	0.511	0.244	0.391	0.555	0.708	0.658
12	18 Villanova	18 Texas Tech	0.643	0.368	0.704	0.704	0.741	0.308	0.366	0.463	0.254	0.425	0.506	0.460	0.549	0.748	0.641	0.584	0.838	0.633	0.603	0.393	0.823	0.517	0.689	0.252	0.716	0.643	0.406	0.272	0.599	0.811	0.526
-12	18 Texas Tech	18 Villanova	0.357	0.632	0.296	0.296	0.259	0.692	0.634	0.537	0.746	0.575	0.494	0.540	0.451	0.252	0.359	0.416	0.162	0.367	0.397	0.607	0.177	0.483	0.311	0.748	0.284	0.357	0.594	0.728	0.401	0.189	0.474
16	18 Kansas	18 Penn	0.572	0.474	0.674	0.674	0.657	0.352	0.373	0.222	0.458	0.468	0.239	0.605	0.217	0.741	0.579	0.302	0.636	0.990	0.881	0.416	0.332	0.959	0.502	0.814	0.847	0.607	0.834	0.365	0.759	0.728	0.553
-16	18 Penn	18 Kansas	0.428	0.526	0.326	0.326	0.343	0.648	0.627	0.778	0.542	0.532	0.761	0.395	0.783	0.259	0.421	0.698	0.364	0.010	0.119	0.584	0.668	0.041	0.498	0.186	0.153	0.393	0.166	0.635	0.241	0.272	0.447
11	18 Seton Hall	18 NC State	0.500	0.500	0.490	0.490	0.506	0.506	0.473	0.478	0.508	0.251	0.652	0.514	0.454	0.432	0.469	0.321	0.402	0.811	0.820	0.442	0.703	0.435	0.502	0.353	0.537	0.457	0.495	0.546	0.538	0.470	0.579
-11	18 NC State	18 Seton Hall	0.500	0.500	0.510	0.510	0.494	0.494	0.527	0.522	0.492	0.749	0.348	0.486	0.546	0.568	0.531	0.679	0.598	0.189	0.180	0.558	0.297	0.565	0.498	0.647	0.463	0.543	0.505	0.454	0.462	0.530	0.421
11	18 Clemson	18 New Mexico State	0.381	0.605	0.490	0.490	0.858	0.550	0.387	0.696	0.585	0.526	0.463	0.372	0.490	0.662	0.545	0.496	0.555	0.777	0.611	0.361	0.393	0.712	0.553	0.865	0.612	0.524	0.363	0.531	0.610	0.522	0.710
-11	18 New Mexico State	18 Clemson	0.619	0.395	0.510	0.510	0.142	0.450	0.613	0.304	0.415	0.474	0.537	0.628	0.510	0.338	0.455	0.504	0.445	0.223	0.389	0.639	0.607	0.288	0.447	0.135	0.388	0.476	0.637	0.469	0.390	0.478	0.290
4	18 Auburn	18 College of Charleston	0.476	0.500	0.240	0.240	0.532	0.753	0.849	0.782	0.880	0.333	0.405	0.920	0.652	0.503	0.620	0.607	0.469	0.522	0.481	0.906	0.374	0.742	0.741	0.608	0.629	0.640	0.728	0.326	0.677	0.505	0.316
-4	18 College of Charleston	18 Auburn	0.524	0.500	0.760	0.760	0.468	0.247	0.151	0.218	0.120	0.667	0.595	0.080	0.348	0.497	0.380	0.393	0.531	0.478	0.519	0.094	0.626	0.258	0.259	0.392	0.371	0.360	0.272	0.674	0.323	0.495	0.684
-5	18 TCU	18 Syracuse	0.524	0.447	0.903	0.903	0.404	0.438	0.517	0.355	0.027	0.672	0.663	0.307	0.426	0.462	0.804	0.789	0.812	0.381	0.193	0.400	0.503	0.129	0.215	0.627	0.612	0.861	0.276	0.010	0.547	0.784	0.684
5	18 Syracuse	18 TCU	0.476	0.553	0.097	0.097	0.596	0.562	0.483	0.645	0.973	0.328	0.337	0.693	0.574	0.538	0.196	0.211	0.188	0.619	0.807	0.600	0.497	0.871	0.785	0.373	0.388	0.139	0.724	0.990	0.453	0.216	0.316
4	18 Michigan State	18 Bucknell	0.596	0.368	0.735	0.735	0.497	0.537	0.461	0.242	0.438	0.432	0.586	0.459	0.130	0.423	0.298	0.468	0.109	0.621	0.621	0.503	0.691	0.574	0.141	0.396	0.270	0.185	0.532	0.664	0.786	0.728	0.342
-4	18 Bucknell	18 Michigan State	0.404	0.632	0.265	0.265	0.503	0.463	0.539	0.758	0.562	0.568	0.414	0.541	0.870	0.577	0.702	0.532	0.891	0.379	0.379	0.497	0.309	0.426	0.859	0.604	0.730	0.815	0.468	0.336	0.214	0.272	0.658
5	18 Rhode Island	18 Oklahoma	0.666	0.342	0.465	0.465	0.343	0.373	0.621	0.400	0.684	0.741	0.325	0.773	0.421	0.258	0.162	0.714	0.422	0.040	0.069	0.868	0.767	0.197	0.536	0.246	0.265	0.123	0.522	0.822	0.473	0.483	0.763
-5	18 Oklahoma	18 Rhode Island	0.334	0.658	0.535	0.535	0.657	0.627	0.379	0.600	0.316	0.259	0.675	0.227	0.579	0.742	0.838	0.286	0.578	0.960	0.931	0.132	0.233	0.803	0.464	0.754	0.735	0.877	0.478	0.178	0.527	0.517	0.237
22	18 Duke	18 Iona	0.643	0.342	0.699	0.699	0.413	0.506	0.378	0.154	0.410	0.353	0.316	0.532	0.144	0.436	0.330	0.701	0.745	0.415	0.517	0.427	0.777	0.589	0.266	0.216	0.512	0.224	0.704	0.609	0.903	0.751	0.315
-22	18 Iona	18 Duke	0.357	0.658	0.301	0.301	0.587	0.494	0.622	0.846	0.590	0.647	0.684	0.468	0.856	0.564	0.670	0.299	0.255	0.585	0.483	0.573	0.223	0.411	0.734	0.784	0.488	0.776	0.296	0.391	0.097	0.249	0.685
4	18 Kansas	18 Seton Hall	0.643	0.395	0.623	0.623	0.532	0.275	0.310	0.461	0.355	0.386	0.325	0.455	0.496	0.486	0.448	0.454	0.601	0.669	0.615	0.438	0.403	0.669	0.754	0.674	0.612	0.417	0.672	0.530	0.577	0.601	0.447
-4	18 Seton Hall	18 Kansas	0.357	0.605	0.377	0.377	0.468	0.725	0.690	0.539	0.645	0.614	0.675	0.545	0.504	0.514	0.552	0.546	0.399	0.331	0.385	0.562	0.597	0.331	0.246	0.326	0.388	0.583	0.328	0.470	0.423	0.399	0.553
31	18 Clemson	18 Auburn	0.453	0.553	0.627	0.627	0.439	0.243	0.249	0.421	0.306	0.418	0.737	0.229	0.402	0.385	0.309	0.571	0.473	0.477	0.461	0.117	0.301	0.468	0.434	0.621	0.320	0.258	0.350	0.780	0.516	0.433	0.737
-31	18 Auburn	18 Clemson	0.547	0.447	0.373	0.373	0.561	0.757	0.751	0.579	0.694	0.582	0.263	0.771	0.598	0.615	0.691	0.429	0.527	0.523	0.539	0.883	0.699	0.532	0.566	0.379	0.680	0.742	0.650	0.220	0.484	0.567	0.263
2	18 Syracuse	18 Michigan State	0.285	0.737	0.097	0.097	0.465	0.561	0.378	0.640	0.977	0.562	0.034	0.433	0.695	0.818	0.471	0.207	0.487	0.675	0.672	0.493	0.511	0.554	0.798	0.764	0.600	0.513	0.718	0.740	0.371	0.167	0.395
-2	18 Michigan State	18 Syracuse	0.715	0.263	0.903	0.903	0.535	0.439	0.622	0.360	0.023	0.438	0.966	0.567	0.305	0.182	0.529	0.793	0.513	0.325	0.328	0.507	0.489	0.446	0.202	0.236	0.400	0.487	0.282	0.260	0.629	0.833	0.605
-25	18 Rhode Island	18 Duke	0.476	0.500	0.311	0.311	0.458	0.372	0.738	0.552	0.766	0.855	0.554	0.685	0.786	0.274	0.478	0.701	0.409	0.092	0.019	0.890	0.527	0.152	0.720	0.566	0.297	0.469	0.367	0.604	0.329	0.285	0.895
25	18 Duke	18 Rhode Island	0.524	0.500	0.689	0.689	0.542	0.628	0.262	0.448	0.234	0.145	0.446	0.315	0.214	0.726	0.522	0.299	0.591	0.908	0.981	0.110	0.473	0.848	0.280	0.434	0.703	0.531	0.633	0.396	0.671	0.715	0.105
4	18 Kansas	18 Clemson	0.596	0.447	0.684	0.684	0.350	0.391	0.445	0.247	0.331	0.460	0.256	0.614	0.469	0.608	0.657	0.445	0.823	0.634	0.651	0.613	0.629	0.723	0.654	0.553	0.816	0.692	0.757	0.253	0.557	0.657	0.447
-4	18 Clemson	18 Kansas	0.404	0.553	0.316	0.316	0.650	0.609	0.555	0.753	0.669	0.540	0.744	0.386	0.531	0.392	0.343	0.555	0.177	0.366	0.349	0.387	0.371	0.277	0.346	0.447	0.184	0.308	0.243	0.747	0.443	0.343	0.553
-4	18 Syracuse	18 Duke	0.357	0.658	0.117	0.117	0.583	0.519	0.568	0.713	0.997	0.559	0.525	0.608	0.595	0.615	0.348	0.250	0.104	0.538	0.510	0.760	0.508	0.478	0.641	0.693	0.326	0.366	0.525	0.862	0.344	0.137	0.553
4	18 Duke	18 Syracuse	0.643	0.342	0.883	0.883	0.417	0.481	0.432	0.287	0.003	0.441	0.475	0.392	0.405	0.385	0.652	0.750	0.896	0.462	0.490	0.240	0.492	0.522	0.359	0.307	0.674	0.634	0.475	0.138	0.656	0.863	0.447
4	18 Kansas	18 Duke	0.524	0.500	0.500	0.500	0.494	0.278	0.486	0.510	0.513	0.509	0.537	0.575	0.655	0.365	0.560	0.426	0.533	0.588	0.517	0.623	0.369	0.510	0.803	0.814	0.576	0.587	0.558	0.465	0.459	0.430	0.789
-4	18 Duke	18 Kansas	0.476	0.500	0.500	0.500	0.506	0.722	0.514	0.490	0.487	0.491	0.463	0.425	0.345	0.635	0.440	0.574	0.467	0.412	0.483	0.377	0.631	0.490	0.197	0.186	0.424	0.413	0.442	0.535	0.541	0.570	0.211
-12	18 Loyola-Chicago	18 Michigan	0.500	0.447	0.699	0.699	0.705	0.454	0.377	0.512	0.473	0.517	0.550	0.163	0.299	0.620	0.482	0.283	0.352	0.692	0.748	0.190	0.353	0.483	0.262	0.437	0.339	0.497	0.678	0.561	0.383	0.446	0.526
12	18 Michigan	18 Loyola-Chicago	0.500	0.553	0.301	0.301	0.295	0.546	0.623	0.488	0.527	0.483	0.450	0.837	0.701	0.380	0.518	0.717	0.648	0.308	0.252	0.810	0.647	0.517	0.738	0.563	0.661	0.503	0.322	0.439	0.617	0.554	0.474
16	18 Villanova	18 Kansas	0.572	0.421	0.540	0.540	0.728	0.569	0.556	0.514	0.466	0.484	0.487	0.610	0.478	0.538	0.455	0.610	0.512	0.385	0.474	0.662	0.720	0.429	0.507	0.252	0.502	0.432	0.432	0.516	0.571	0.653	0.447
-16	18 Kansas	18 Villanova	0.428	0.579	0.460	0.460	0.272	0.431	0.444	0.486	0.534	0.516	0.513	0.390	0.522	0.462	0.545	0.390	0.488	0.615	0.526	0.338	0.280	0.571	0.493	0.748	0.498	0.568	0.568	0.484	0.429	0.347	0.553
-17	18 Michigan	18 Villanova	0.452	0.579	0.337	0.337	0.122	0.479	0.469	0.516	0.539	0.509	0.495	0.497	0.599	0.241	0.320	0.672	0.497	0.205	0.178	0.497	0.343	0.380	0.529	0.710	0.434	0.344	0.398	0.755	0.397	0.247	0.474
17	18 Villanova	18 Michigan	0.548	0.421	0.663	0.663	0.878	0.521	0.531	0.484	0.461	0.491	0.505	0.503	0.401	0.759	0.680	0.328	0.503	0.795	0.822	0.503	0.657	0.620	0.471	0.290	0.566	0.656	0.602	0.245	0.603	0.753	0.526
